Estimates of Under-five mortality rate by Sustainable Development Goal region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Africa,Lower,82.8373,80.0899,77.3018,74.5104,71.8024,69.1679,66.6013,63.9666,61.3386,58.7655,56.3237,53.8878,51.5370,49.2436,47.0050,44.8708,43.0076,41.3378,39.7163,38.1590,36.5084,34.9737,33.3213,31.8875,30.6250,29.4850,28.4635,27.3783,26.2400,25.1949,24.1104,23.0298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Africa,Median,85.6775,82.8673,80.0487,77.2232,74.4451,71.7502,69.1406,66.4772,63.8016,61.2232,58.7394,56.2739,53.9046,51.5669,49.3083,47.1840,45.3277,43.6987,42.1293,40.6284,39.0763,37.6465,36.1299,34.8491,33.7369,32.8121,32.1100,31.3907,30.6361,29.9354,29.1721,28.4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Africa,Upper,88.7034,85.8685,83.0387,80.2031,77.3507,74.6436,71.9659,69.2563,66.5335,63.8833,61.3932,58.8801,56.4320,54.0420,51.7857,49.6233,47.8095,46.2156,44.7177,43.2848,41.8498,40.5510,39.2169,38.2157,37.4665,36.9420,36.7747,36.6556,36.5811,36.5756,36.5929,36.5236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,Lower,177.1959,175.7246,174.2460,172.9861,172.9992,168.6867,165.8282,162.7288,159.0056,154.6910,149.8750,144.6429,139.1327,133.5685,128.0191,122.6891,117.6243,112.6610,107.8655,103.3146,99.2446,95.4256,91.8927,88.5922,85.7203,82.9441,80.1683,77.5360,74.8708,72.2454,69.7550,67.1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,Median,180.7881,179.2441,177.7195,176.3751,176.3136,171.9385,169.0485,165.8909,162.1230,157.6867,152.8267,147.5406,141.9921,136.3854,130.8188,125.4588,120.4529,115.5643,110.8699,106.4649,102.5468,98.9893,95.6730,92.6344,89.9519,87.4862,85.0278,82.7279,80.3167,78.0434,75.8554,73.7214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,Upper,184.8573,183.2754,181.7605,180.3804,180.2516,175.8363,172.9134,169.6758,165.8231,161.2991,156.3961,151.0185,145.4046,139.7944,134.1755,128.7947,123.7850,119.0069,114.4946,110.3097,106.6742,103.4528,100.6057,98.0846,96.0126,94.2448,92.6168,91.2100,89.7305,88.4512,87.2992,86.4152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,Lower,31.0851,30.4190,29.7703,29.4183,29.2076,29.0050,28.8740,28.7881,28.7418,28.5598,28.3296,28.2091,27.9760,27.6252,27.1433,26.4841,25.8194,24.7627,23.9284,23.4455,22.8034,22.2587,21.5334,20.9221,20.4262,19.5638,18.7701,17.8994,17.0457,16.4642,15.9411,15.1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,Median,33.1953,32.5093,31.8353,31.4888,31.2829,31.0932,31.0000,30.9718,30.9927,30.8902,30.7205,30.6884,30.5395,30.2652,29.8305,29.2188,28.5704,27.4957,26.6686,26.2596,25.6986,25.2742,24.6426,24.1903,23.8947,23.2368,22.6363,22.0187,21.4095,21.0839,20.8236,20.2698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,Upper,35.5037,34.7711,34.0908,33.7603,33.6037,33.4657,33.4280,33.4701,33.5871,33.5911,33.5120,33.5976,33.5737,33.3607,33.0014,32.4641,31.8362,30.7584,29.9893,29.7623,29.3524,29.1146,28.7007,28.4380,28.4484,27.9890,27.6937,27.4740,27.3055,27.5937,27.9336,27.9092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (exc. Australia and New Zealand),Lower,65.1539,63.9102,62.8034,61.8189,60.8527,59.9034,58.9578,58.1319,57.2804,56.3575,55.4274,54.5010,53.6108,52.6109,51.6402,50.6136,49.5390,48.4379,47.2528,46.1357,44.7445,43.4445,42.0824,40.6743,39.2081,37.6656,36.1186,34.3746,32.7070,31.1084,29.5616,27.9868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (exc. Australia and New Zealand),Median,70.5798,69.2374,68.0552,66.9839,65.9318,64.9521,64.0329,63.2405,62.4420,61.6247,60.8041,59.9784,59.2038,58.3167,57.4316,56.5162,55.5265,54.5056,53.4319,52.4495,51.2129,50.1112,48.9723,47.8565,46.7305,45.6187,44.5408,43.4005,42.2639,41.1367,40.0292,38.8633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (exc. Australia and New Zealand),Upper,76.4952,74.9996,73.8282,72.6963,71.6578,70.6884,69.7759,69.0764,68.4004,67.7419,67.0376,66.3871,65.7738,64.9728,64.2498,63.5086,62.6145,61.7563,60.9169,60.2860,59.3655,58.6308,57.9326,57.2008,56.6008,55.9013,55.5557,55.3224,55.2057,55.2986,55.2072,55.0894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia and New Zealand,Lower,9.4111,8.8696,8.3593,7.9016,7.5111,7.2063,6.9556,6.7601,6.5928,6.4446,6.3064,6.1752,6.0679,5.9807,5.8927,5.7886,5.6586,5.5120,5.3367,5.1395,4.9373,4.7216,4.5157,4.3229,4.1656,4.0594,3.9722,3.9233,3.8766,3.8545,3.8005,3.7050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia and New Zealand,Median,9.5583,9.0134,8.4926,8.0314,7.6373,7.3239,7.0721,6.8717,6.6996,6.5527,6.4100,6.2841,6.1735,6.0854,5.9954,5.8847,5.7559,5.6051,5.4266,5.2275,5.0210,4.8056,4.5954,4.4022,4.2465,4.1388,4.0539,4.0049,3.9602,3.9507,3.9293,3.8907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia and New Zealand,Upper,9.7143,9.1642,8.6331,8.1648,7.7677,7.4445,7.1902,6.9832,6.8082,6.6607,6.5179,6.3920,6.2790,6.1893,6.0979,5.9842,5.8555,5.7016,5.5209,5.3197,5.1100,4.8937,4.6787,4.4825,4.3289,4.2212,4.1370,4.0867,4.0449,4.0488,4.0662,4.0935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,Lower,91.7144,90.8735,90.3102,89.1827,88.1390,86.1959,84.4455,82.5001,80.3815,78.0198,75.3526,72.7893,70.2494,67.5722,65.0976,62.2054,59.6367,57.0988,54.8247,52.3905,50.4736,48.5362,46.5573,44.9394,43.3104,41.9826,40.5803,39.2328,38.5023,37.6593,36.9350,36.1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,Median,93.0265,92.0843,91.4601,90.3089,89.2436,87.2732,85.5041,83.5399,81.3939,79.0101,76.3367,73.7579,71.2101,68.5216,66.0270,63.1198,60.5399,57.9892,55.7247,53.3111,51.4230,49.5331,47.5866,46.0193,44.4400,43.2034,41.8945,40.6186,39.9989,39.2916,38.7345,38.0924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,Upper,94.5270,93.4727,92.7870,91.6037,90.5175,88.5558,86.7730,84.7788,82.6101,80.2255,77.5217,74.9195,72.3582,69.6397,67.1414,64.2363,61.6461,59.1185,56.8808,54.4937,52.6508,50.8103,48.9430,47.5071,46.1260,45.0895,44.0015,43.0275,42.7428,42.4574,42.3704,42.2409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
